0,27.898003,112.924094,Dormitory
1,27.898814,112.924132,Resturant
2,27.901554,112.924116,Playground
3,27.902313,112.923601,FifthClassroom
4,27.901905,112.920999,YifuDepartment
5,27.904086,112.920012,LigongDepartment
6,27.91004,112.915281,NorthGymnasium
7,27.901085,112.924116,ThirdGymnasium
8,27.899022,112.92248,FourthClassroom
9,27.900762,112.921074,InfoDepartment
10,27.904418,112.916574,NorthDoor
11,27.906238,112.916751,EighthClassroom
